season,game_id,date,day,stadium,home_team,home_score,away_team,away_score,home_shoot_total,home_shoot_ontarget,away_shoot_total,away_shoot_ontarget,home_corner,away_corner,home_offside,away_offside,home_possession,away_possession,home_foul,away_foul,home_yellow,away_yellow,home_red,away_red
2024,383078,2024-07-13 19:00:00,토,후지에다 종합운동장,후지에다,0,에히메,1,19,7,14,3,7,2,0,4,54,46,14,16,1,1,0,0
2024,383079,2024-07-13 19:00:00,토,시라나미 스타디움,가고시마,1,더스파쿠사츠,1,12,1,13,3,2,4,2,3,53,47,18,10,0,3,0,0
2024,383080,2024-07-14 18:00:00,일,소유 스타디움,B아키타,1,R야마구치,0,12,2,3,0,4,0,2,1,45,55,11,15,0,1,0,0
2024,383081,2024-07-14 18:00:00,일,지트 재활용 잉크 스타디움,반포레고후,2,V나가사키,2,6,4,15,5,3,5,1,3,40,60,6,3,1,1,0,0
2024,383082,2024-07-14 18:00:00,일,K's 덴키 미토,미토홀리호크,2,요코하마FC,2,5,2,11,7,1,7,2,1,41,59,12,10,1,2,0,0
2024,383083,2024-07-14 19:00:00,일,후쿠다 덴시,제프지바,0,롯소구마모토,2,8,1,16,4,4,4,0,2,51,49,13,12,0,0,0,0
2024,383084,2024-07-14 19:00:00,일,ND 소프트 야마가타,야마가타,1,이와키FC,2,8,3,4,3,8,9,2,2,62,38,7,10,2,3,0,0
2024,383085,2024-07-14 19:00:00,일,쇼와 덴코 돔 오이타,오이타,0,시미즈S펄스,2,11,3,11,3,7,5,2,0,52,48,9,11,0,1,0,0
2024,383086,2024-07-14 19:00:00,일,간세키 스타디움,도치기SC,1,오카야마,1,11,3,12,4,5,4,2,0,46,54,12,19,0,0,0,0
2024,383087,2024-07-14 19:00:00,일,포카리 스웨트,도쿠시마,2,베갈타센다이,0,14,3,6,2,4,3,2,2,48,52,15,7,3,0,0,0
2024,383088,2024-08-03 18:00:00,토,NHK 스프링 미치자와,요코하마FC,2,제프지바,1,8,4,14,5,4,2,1,1,56,44,15,16,1,3,0,0
2024,383089,2024-08-03 19:00:00,토,닌지니어,에히메,0,도쿠시마,1,16,2,14,1,6,2,0,0,54,46,13,17,3,3,1,1
2024,383090,2024-08-03 19:00:00,토,시라나미 스타디움,가고시마,2,후지에다,3,13,3,9,4,6,5,2,0,51,49,13,10,0,1,0,0
2024,383091,2024-08-03 19:00:00,토,에가오 겐코 스타디움,롯소구마모토,0,도치기SC,2,17,2,9,4,12,4,2,1,62,38,12,11,0,1,0,0
2024,383092,2024-08-03 19:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,0,반포레고후,1,11,0,7,1,3,0,2,1,51,49,6,8,0,0,0,0
2024,383093,2024-08-03 19:00:00,토,시티 라이트,오카야마,1,야마가타,1,19,6,6,1,10,1,1,3,46,54,16,14,2,2,0,0
2024,383094,2024-08-03 19:00:00,토,이신 미 라이프,R야마구치,2,오이타,0,10,5,3,1,7,3,2,2,52,48,14,10,1,0,0,0
2024,383095,2024-08-03 19:00:00,토,유르테크 센다이,베갈타센다이,2,시미즈S펄스,1,10,3,10,4,3,2,1,1,50,50,9,10,2,2,0,0
2024,383096,2024-08-03 19:00:00,토,트랜스코스모스 스타디움,V나가사키,1,미토홀리호크,2,15,2,11,4,8,5,1,1,62,38,9,16,1,1,0,0
2024,383097,2024-08-04 18:00:00,일,하와이언즈 스타디움 이와키,이와키FC,2,B아키타,0,15,4,7,3,5,4,1,2,55,45,12,9,3,0,0,1
2024,383098,2024-08-10 18:00:00,토,하와이언즈 스타디움 이와키,이와키FC,2,에히메,1,20,7,11,4,5,2,0,4,52,48,9,12,0,1,0,0
2024,383099,2024-08-10 18:00:00,토,지트 재활용 잉크 스타디움,반포레고후,3,후지에다,0,26,9,6,0,7,2,1,3,46,54,6,8,0,1,0,0
2024,383100,2024-08-10 18:00:00,토,K's 덴키 미토,미토홀리호크,0,베갈타센다이,1,6,3,8,4,6,6,1,1,49,51,15,13,2,4,0,1
2024,383101,2024-08-10 18:00:00,토,NHK 스프링 미치자와,요코하마FC,0,V나가사키,0,19,2,7,2,5,1,1,1,46,54,9,11,2,0,0,0
2024,383102,2024-08-10 18:30:00,토,IAI  니혼다이라,시미즈S펄스,4,더스파쿠사츠,0,22,11,2,0,6,2,2,1,59,41,5,9,0,1,0,0
2024,383103,2024-08-10 19:00:00,토,시티 라이트,오카야마,0,제프지바,0,6,3,9,2,8,5,3,1,48,52,19,9,0,3,0,0
2024,383104,2024-08-10 19:00:00,토,이신 미 라이프,R야마구치,4,도치기SC,3,10,6,6,4,3,1,2,1,52,48,17,15,2,1,0,0
2024,383105,2024-08-11 18:00:00,일,소유 스타디움,B아키타,2,가고시마,0,10,4,3,1,6,3,2,1,39,61,7,17,0,2,0,0
2024,383106,2024-08-11 19:00:00,일,ND 소프트 야마가타,야마가타,1,도쿠시마,0,6,3,4,1,4,5,0,1,44,56,12,15,0,2,0,0
2024,383107,2024-08-11 19:00:00,일,쇼와 덴코 돔 오이타,오이타,2,롯소구마모토,1,17,6,14,4,9,2,2,3,48,52,11,12,1,0,0,0
2024,383108,2024-08-17 18:30:00,토,IAI  니혼다이라,시미즈S펄스,3,반포레고후,0,23,9,10,2,12,2,3,2,55,45,5,21,0,1,0,1
2024,383109,2024-08-17 19:00:00,토,후쿠다 덴시,제프지바,0,이와키FC,3,15,2,10,3,3,2,1,0,57,43,9,24,2,2,0,0
2024,383110,2024-08-17 19:00:00,토,후지에다 종합운동장,후지에다,3,R야마구치,0,13,5,6,2,3,8,1,2,50,50,9,8,1,0,0,0
2024,383111,2024-08-17 19:00:00,토,에가오 겐코 스타디움,롯소구마모토,0,미토홀리호크,1,13,3,6,3,8,3,3,0,62,38,11,12,2,1,0,0
2024,383112,2024-08-17 19:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,1,요코하마FC,2,7,3,11,7,3,6,0,2,51,49,8,6,0,0,0,0
2024,383113,2024-08-17 19:00:00,토,ND 소프트 야마가타,야마가타,4,V나가사키,2,13,8,18,6,3,3,2,2,43,57,15,6,0,1,0,0
2024,383114,2024-08-17 19:00:00,토,간세키 스타디움,도치기SC,0,B아키타,0,14,5,13,5,5,7,3,3,54,46,12,7,1,0,0,0
2024,383115,2024-08-17 19:00:00,토,포카리 스웨트,도쿠시마,1,오카야마,1,10,4,4,1,6,6,0,2,56,44,8,5,3,1,0,0
2024,383116,2024-08-17 19:00:00,토,유르테크 센다이,베갈타센다이,1,가고시마,0,8,3,4,0,3,5,1,3,47,53,8,11,0,3,0,0
2024,383117,2024-08-18 19:00:00,일,닌지니어,에히메,3,오이타,2,17,4,16,5,5,3,2,4,53,47,9,7,1,1,0,0
2024,383118,2024-08-24 18:00:00,토,NHK 스프링 미치자와,요코하마FC,2,도쿠시마,0,13,5,4,2,4,2,2,2,37,63,7,13,0,1,0,0
2024,383119,2024-08-24 19:00:00,토,후지에다 종합운동장,후지에다,0,야마가타,1,10,2,21,5,2,5,1,5,49,51,14,15,3,2,1,0
2024,383120,2024-08-24 19:00:00,토,시라나미 스타디움,가고시마,0,시미즈S펄스,1,6,1,24,7,1,6,0,2,38,62,15,6,1,0,0,0
2024,383121,2024-08-24 19:00:00,토,시티 라이트,오카야마,0,오이타,0,6,2,15,3,6,10,2,0,47,53,16,11,0,2,0,1
2024,383122,2024-08-24 19:00:00,토,트랜스코스모스 스타디움,V나가사키,1,R야마구치,2,12,3,7,3,1,2,3,2,56,44,13,11,1,0,0,1
2024,383123,2024-08-25 18:00:00,일,소유 스타디움,B아키타,0,에히메,0,13,3,15,2,5,6,3,2,49,51,9,10,2,2,0,0
2024,383124,2024-08-25 18:00:00,일,하와이언즈 스타디움 이와키,이와키FC,3,롯소구마모토,4,14,5,14,9,4,6,1,2,50,50,14,13,0,2,0,0
2024,383125,2024-08-25 18:00:00,일,K's 덴키 미토,미토홀리호크,2,더스파쿠사츠,1,18,3,6,2,10,4,0,1,50,50,9,15,1,2,0,0
2024,383126,2024-08-25 19:00:00,일,후쿠다 덴시,제프지바,4,베갈타센다이,2,15,8,7,4,5,2,1,0,53,47,13,9,3,1,0,0
2024,383127,2024-08-25 19:00:00,일,간세키 스타디움,도치기SC,1,반포레고후,2,14,4,8,4,6,4,3,3,55,45,7,9,0,0,0,0
2024,383128,2024-08-31 18:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,가고시마,0,13,4,7,0,4,3,3,2,48,52,14,12,0,1,0,0
2024,383129,2024-08-31 18:00:00,토,K's 덴키 미토,미토홀리호크,3,에히메,1,14,5,12,3,2,5,1,3,47,53,8,14,0,1,0,0
2024,383130,2024-08-31 19:00:00,토,ND 소프트 야마가타,야마가타,1,요코하마FC,2,6,2,26,6,2,13,0,1,46,54,10,8,0,1,0,0
2024,383131,2024-08-31 19:00:00,토,이신 미 라이프,R야마구치,0,오카야마,2,11,3,14,3,4,3,1,3,45,55,21,11,1,2,0,0
2024,383132,2024-09-18 19:00:00,수,포카리 스웨트,도쿠시마,1,시미즈S펄스,2,10,2,13,3,5,4,1,0,45,55,13,8,1,0,0,0
2024,383133,2024-08-31 19:00:00,토,유르테크 센다이,베갈타센다이,2,이와키FC,0,9,5,7,2,4,6,2,1,44,56,14,19,1,2,0,0
2024,383134,2024-08-31 19:00:00,토,트랜스코스모스 스타디움,V나가사키,1,도치기SC,1,9,3,10,2,3,7,2,6,50,50,10,9,2,1,0,0
2024,383135,2024-09-01 19:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,후지에다,2,24,5,15,7,14,2,2,0,58,42,11,15,0,0,0,0
2024,383136,2024-09-01 19:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,1,B아키타,0,15,4,9,2,5,4,0,1,50,50,8,11,0,2,0,1
2024,383137,2024-09-01 19:00:00,일,쇼와 덴코 돔 오이타,오이타,0,제프지바,2,14,4,11,3,8,3,0,3,61,39,13,15,3,3,0,0
2024,383138,2024-09-07 19:00:00,토,후쿠다 덴시,제프지바,4,미토홀리호크,0,21,9,18,2,6,3,1,0,50,50,13,9,1,0,0,0
2024,383139,2024-09-07 19:00:00,토,닌지니어,에히메,1,요코하마FC,4,12,6,28,9,4,13,2,0,42,58,8,9,0,1,0,0
2024,383140,2024-09-07 19:00:00,토,후지에다 종합운동장,후지에다,1,도치기SC,0,21,6,14,3,7,2,0,3,61,39,5,12,0,0,0,0
2024,383141,2024-09-07 19:00:00,토,시라나미 스타디움,가고시마,1,이와키FC,3,13,3,17,8,8,5,1,1,55,45,17,17,0,0,0,0
2024,383142,2024-09-25 19:00:00,수,지트 재활용 잉크 스타디움,반포레고후,2,롯소구마모토,4,15,5,19,7,5,5,1,3,46,54,10,7,1,0,0,0
2024,383143,2024-09-07 19:00:00,토,쇼다 쇼유 스타디움,더스파쿠사츠,0,베갈타센다이,0,9,4,9,2,4,5,1,0,48,52,10,11,1,1,0,0
2024,383144,2024-09-07 19:00:00,토,쇼와 덴코 돔 오이타,오이타,0,야마가타,3,16,2,11,6,4,1,2,4,37,63,16,4,3,0,1,0
2024,383145,2024-09-07 19:00:00,토,이신 미 라이프,R야마구치,1,도쿠시마,2,17,4,5,2,6,3,1,1,53,47,11,11,0,1,0,1
2024,383146,2024-09-07 18:30:00,토,IAI  니혼다이라,시미즈S펄스,1,V나가사키,1,26,8,13,5,9,3,1,0,49,51,9,10,1,1,0,0
2024,383147,2024-09-08 18:00:00,일,시티 라이트,오카야마,0,B아키타,1,16,4,12,5,8,5,1,0,57,43,9,12,0,3,0,0
2024,383148,2024-09-14 19:00:00,토,소유 스타디움,B아키타,1,제프지바,0,11,2,12,3,5,10,0,1,41,59,12,11,1,1,0,0
2024,383149,2024-09-14 19:00:00,토,ND 소프트 야마가타,야마가타,4,더스파쿠사츠,1,19,10,13,3,8,5,3,2,54,46,10,6,0,0,0,0
2024,383150,2024-09-14 19:00:00,토,시티 라이트,오카야마,3,에히메,0,23,9,9,2,9,3,2,3,51,49,12,8,1,1,0,0
2024,383151,2024-09-14 18:30:00,토,IAI  니혼다이라,시미즈S펄스,4,R야마구치,1,19,9,7,2,5,3,2,3,60,40,10,8,0,1,0,0
2024,383152,2024-09-14 19:00:00,토,포카리 스웨트,도쿠시마,3,오이타,1,12,4,19,4,1,4,0,0,55,45,13,14,1,1,0,0
2024,383153,2024-09-14 18:00:00,토,유르테크 센다이,베갈타센다이,2,후지에다,3,20,8,17,7,9,3,1,2,48,52,8,15,0,0,0,0
2024,383154,2024-09-15 18:00:00,일,NHK 스프링 미치자와,요코하마FC,1,반포레고후,0,16,2,4,1,8,4,2,1,53,47,13,11,1,2,0,0
2024,383155,2024-09-15 16:00:00,일,하와이언즈 스타디움 이와키,이와키FC,0,V나가사키,2,13,2,14,4,2,7,0,3,56,44,16,11,1,3,0,0
2024,383156,2024-09-15 18:00:00,일,시라나미 스타디움,가고시마,0,롯소구마모토,2,9,3,16,7,1,4,1,2,37,63,9,12,0,0,0,0
2024,383157,2024-09-15 19:00:00,일,간세키 스타디움,도치기SC,2,미토홀리호크,3,9,5,8,4,2,1,2,3,45,55,17,10,1,0,0,0
2024,383158,2024-09-21 19:00:00,토,후쿠다 덴시,제프지바,4,R야마구치,1,13,8,15,4,2,6,0,0,51,49,8,9,2,2,0,0
2024,383159,2024-09-21 18:00:00,토,닌지니어,에히메,1,야마가타,3,12,2,20,9,2,2,2,1,52,48,10,10,1,0,0,0
2024,383160,2024-09-21 18:00:00,토,에가오 겐코 스타디움,롯소구마모토,3,B아키타,1,17,7,9,2,5,2,1,0,57,43,6,16,1,0,0,0
2024,383161,2024-09-21 18:00:00,토,유르테크 센다이,베갈타센다이,2,반포레고후,2,12,4,14,5,2,5,3,2,51,49,11,19,1,2,0,0
2024,383162,2024-09-21 18:00:00,토,NHK 스프링 미치자와,요코하마FC,1,오이타,1,5,1,14,6,4,4,2,1,50,50,14,13,1,2,0,0
2024,383163,2024-09-22 14:30:00,일,후지에다 종합운동장,후지에다,2,시미즈S펄스,3,10,5,14,8,3,5,3,2,50,50,13,8,2,2,0,0
2024,383164,2024-09-22 14:00:00,일,K's 덴키 미토,미토홀리호크,0,오카야마,0,11,5,15,4,4,6,2,2,52,48,15,10,2,2,0,0
2024,383165,2024-09-22 19:00:00,일,간세키 스타디움,도치기SC,2,가고시마,1,10,4,11,3,5,7,0,1,51,49,17,19,3,1,0,0
2024,383166,2024-09-22 18:00:00,일,포카리 스웨트,도쿠시마,0,이와키FC,1,13,2,5,2,6,5,0,1,55,45,5,9,1,2,0,0
2024,383167,2024-09-22 14:00:00,일,트랜스코스모스 스타디움,V나가사키,2,더스파쿠사츠,0,22,6,16,4,6,5,1,1,48,52,10,10,1,2,0,0
2024,383168,2024-09-28 18:00:00,토,시라나미 스타디움,가고시마,3,미토홀리호크,0,8,6,19,2,1,6,3,2,45,55,19,8,4,0,1,0
2024,383169,2024-09-28 16:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,야마가타,2,18,4,12,4,4,4,0,3,44,56,10,8,0,0,0,0
2024,383170,2024-09-28 19:00:00,토,쇼와 덴코 돔 오이타,오이타,2,후지에다,0,15,7,13,1,4,8,1,1,37,63,10,12,0,3,0,2
2024,383171,2024-09-28 18:00:00,토,IAI  니혼다이라,시미즈S펄스,1,요코하마FC,1,16,3,13,2,1,6,1,1,47,53,9,17,2,2,0,0
2024,383172,2024-09-29 14:00:00,일,소유 스타디움,B아키타,2,도쿠시마,0,14,5,6,1,3,4,4,1,41,59,7,14,0,2,0,0
2024,383173,2024-09-29 18:00:00,일,닌지니어,에히메,1,제프지바,2,15,4,12,2,6,6,0,1,53,47,12,9,0,1,0,0
2024,383174,2024-09-29 15:30:00,일,하와이언즈 스타디움 이와키,이와키FC,0,도치기SC,0,11,2,11,2,2,8,2,0,60,40,13,15,2,0,0,0
2024,383175,2024-09-29 18:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,2,롯소구마모토,3,11,7,17,9,4,9,0,2,33,67,14,9,1,0,0,0
2024,383176,2024-09-29 14:00:00,일,시티 라이트,오카야마,1,V나가사키,0,12,4,6,2,15,0,2,1,45,55,12,8,1,1,0,0
2024,383177,2024-09-29 14:00:00,일,이신 미 라이프,R야마구치,0,베갈타센다이,1,11,2,12,5,3,7,1,0,51,49,15,9,3,0,0,0
2024,383178,2024-10-05 14:00:00,토,후쿠다 덴시,제프지바,1,더스파쿠사츠,0,18,4,7,3,6,5,1,0,49,51,18,13,0,3,0,0
2024,383179,2024-10-05 17:00:00,토,후지에다 종합운동장,후지에다,1,이와키FC,1,12,5,26,7,4,6,4,3,49,51,6,16,1,0,0,0
2024,383180,2024-10-05 14:00:00,토,지트 재활용 잉크 스타디움,반포레고후,3,오카야마,1,20,9,9,4,3,4,1,2,60,40,14,5,0,1,0,0
2024,383181,2024-10-06 15:00:00,일,유르테크 센다이,베갈타센다이,0,B아키타,1,19,3,8,4,11,3,2,0,63,37,9,11,2,1,0,0
2024,383182,2024-10-06 14:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,도쿠시마,2,10,3,8,3,7,4,2,0,48,52,10,14,0,1,0,0
2024,383183,2024-10-06 14:00:00,일,K's 덴키 미토,미토홀리호크,2,시미즈S펄스,2,7,2,18,5,0,6,2,2,38,62,13,7,1,0,0,0
2024,383184,2024-10-06 14:00:00,일,ND 소프트 야마가타,야마가타,2,R야마구치,0,12,4,22,3,4,10,1,0,53,47,9,12,1,2,0,0
2024,383185,2024-10-06 14:00:00,일,간세키 스타디움,도치기SC,1,에히메,1,15,2,10,5,3,2,1,5,55,45,15,5,1,1,0,0
2024,383186,2024-10-06 14:00:00,일,트랜스코스모스 스타디움,V나가사키,4,오이타,1,16,7,14,2,2,7,0,0,53,47,12,14,0,2,0,0
2024,383187,2024-10-06 14:00:00,일,NHK 스프링 미치자와,요코하마FC,1,가고시마,0,15,3,10,2,4,2,1,1,43,57,12,17,2,0,0,0
2024,383188,2024-10-19 14:00:00,토,후쿠다 덴시,제프지바,2,반포레고후,1,7,4,17,3,4,2,6,0,47,53,17,12,0,1,0,0
2024,383189,2024-10-19 13:55:00,토,시라나미 스타디움,가고시마,4,에히메,0,9,5,13,5,5,5,0,1,59,41,14,14,3,3,0,0
2024,383190,2024-10-19 14:00:00,토,유르테크 센다이,베갈타센다이,3,요코하마FC,0,13,8,19,7,2,9,0,1,40,60,14,17,1,1,0,0
2024,383191,2024-10-20 13:00:00,일,소유 스타디움,B아키타,1,V나가사키,2,16,4,8,4,5,3,0,1,44,56,16,15,0,2,0,0
2024,383192,2024-10-20 15:00:00,일,에가오 겐코 스타디움,롯소구마모토,1,R야마구치,1,2,2,11,5,7,6,0,1,51,49,9,18,0,1,0,0
2024,383193,2024-10-20 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,도치기SC,0,21,4,13,4,9,3,3,2,45,55,12,10,1,3,0,0
2024,383194,2024-10-20 14:00:00,일,쇼와 덴코 돔 오이타,오이타,0,미토홀리호크,0,14,4,9,1,11,3,2,0,45,55,10,16,0,2,0,0
2024,383195,2024-10-20 14:00:00,일,시티 라이트,오카야마,2,이와키FC,1,17,7,10,2,11,1,3,1,53,47,18,19,0,3,0,0
2024,383196,2024-10-20 13:10:00,일,IAI  니혼다이라,시미즈S펄스,1,야마가타,2,26,9,7,3,9,4,0,1,47,53,12,7,2,0,0,0
2024,383197,2024-10-20 14:00:00,일,포카리 스웨트,도쿠시마,3,후지에다,0,19,9,13,2,4,3,3,0,46,54,13,9,1,0,0,0
2024,383198,2024-10-26 14:00:00,토,후지에다 종합운동장,후지에다,2,제프지바,3,14,5,28,11,1,7,0,4,50,50,21,13,1,1,0,0
2024,383199,2024-10-26 13:50:00,토,하와이언즈 스타디움 이와키,이와키FC,1,미토홀리호크,2,24,9,9,4,3,3,2,1,53,47,14,9,1,1,0,0
2024,383200,2024-10-27 14:00:00,일,소유 스타디움,B아키타,0,오이타,2,8,1,8,3,4,6,1,1,55,45,13,10,2,1,0,0
2024,383201,2024-10-27 16:00:00,일,닌지니어,에히메,0,베갈타센다이,2,11,2,21,10,3,13,2,1,54,46,12,10,4,0,0,0
2024,383202,2024-10-27 14:00:00,일,쇼다 쇼유 스타디움,더스파쿠사츠,0,도쿠시마,2,12,2,19,7,2,6,0,1,35,65,7,20,2,2,0,0
2024,383203,2024-10-27 14:00:00,일,ND 소프트 야마가타,야마가타,1,롯소구마모토,0,10,3,20,6,4,7,0,3,45,55,9,12,1,1,0,0
2024,383204,2024-10-27 14:00:00,일,이신 미 라이프,R야마구치,2,반포레고후,0,19,6,14,0,3,3,4,0,44,56,16,13,2,1,0,2
2024,383205,2024-10-27 14:00:00,일,간세키 스타디움,도치기SC,0,시미즈S펄스,1,11,1,11,4,4,4,2,0,47,53,20,18,0,3,0,1
2024,383206,2024-10-27 13:00:00,일,트랜스코스모스 스타디움,V나가사키,4,가고시마,1,14,7,8,3,5,8,2,1,54,46,7,14,0,0,0,0
2024,383207,2024-10-27 14:00:00,일,NHK 스프링 미치자와,요코하마FC,2,오카야마,4,20,6,12,9,7,3,2,1,56,44,12,12,3,0,0,0
2024,383208,2024-11-03 14:00:00,일,후쿠다 덴시,제프지바,1,V나가사키,2,18,10,12,7,5,4,1,1,50,50,15,11,2,2,0,0
2024,383209,2024-11-03 16:00:00,일,닌지니어,에히메,1,R야마구치,1,8,4,18,3,5,12,1,1,38,62,11,8,2,0,0,0
2024,383210,2024-11-03 14:00:00,일,지트 재활용 잉크 스타디움,반포레고후,1,B아키타,2,19,4,11,2,9,3,2,0,64,36,12,12,2,0,0,0
2024,383211,2024-11-03 14:00:00,일,K's 덴키 미토,미토홀리호크,1,야마가타,3,8,5,10,5,4,5,1,1,53,47,15,6,3,1,0,0
2024,383212,2024-11-03 14:00:00,일,쇼와 덴코 돔 오이타,오이타,2,더스파쿠사츠,1,16,2,9,3,7,0,0,4,46,54,6,11,1,1,0,0
2024,383213,2024-11-03 13:00:00,일,시티 라이트,오카야마,2,후지에다,0,18,8,5,1,9,7,4,0,42,58,11,14,1,0,0,0
2024,383214,2024-11-03 14:00:00,일,IAI  니혼다이라,시미즈S펄스,1,이와키FC,0,20,8,10,2,14,1,5,0,54,46,12,11,1,1,0,0
2024,383215,2024-11-03 14:00:00,일,포카리 스웨트,도쿠시마,1,가고시마,0,22,7,7,3,7,3,3,2,56,44,18,7,0,1,0,0
2024,383216,2024-11-03 14:00:00,일,NHK 스프링 미치자와,요코하마FC,0,도치기SC,0,19,4,7,2,7,2,0,0,57,43,9,14,3,1,0,0
2024,383217,2024-11-04 14:00:00,월,에가오 겐코 스타디움,롯소구마모토,3,베갈타센다이,1,9,6,15,5,2,6,1,1,53,47,9,17,1,2,0,0
2024,383218,2024-11-10 14:00:00,일,소유 스타디움,B아키타,1,후지에다,0,22,4,9,2,6,0,2,2,42,58,10,11,2,0,0,0
2024,383219,2024-11-10 14:00:00,일,하와이언즈 스타디움 이와키,이와키FC,3,더스파쿠사츠,0,23,10,3,0,11,1,5,3,50,50,22,16,0,2,0,0
2024,383220,2024-11-10 14:00:00,일,시라나미 스타디움,가고시마,0,오카야마,0,12,3,7,4,5,7,3,1,47,53,10,16,0,0,0,0
2024,383221,2024-11-10 14:00:00,일,지트 재활용 잉크 스타디움,반포레고후,3,미토홀리호크,1,13,8,12,7,5,2,1,2,37,63,12,9,1,2,0,0
2024,383222,2024-11-10 14:00:00,일,ND 소프트 야마가타,야마가타,4,제프지바,0,16,8,16,6,2,4,1,3,57,43,10,14,0,2,0,1
2024,383223,2024-11-10 14:00:00,일,이신 미 라이프,R야마구치,0,요코하마FC,0,3,0,13,0,2,4,1,0,60,40,15,16,3,3,0,0
2024,383224,2024-11-10 14:00:00,일,IAI  니혼다이라,시미즈S펄스,1,롯소구마모토,0,11,2,17,7,7,7,1,0,43,57,13,12,1,0,0,0
2024,383225,2024-11-10 14:00:00,일,간세키 스타디움,도치기SC,0,도쿠시마,0,11,3,12,2,6,3,2,0,42,58,19,13,2,1,0,0
2024,383226,2024-11-10 14:00:00,일,유르테크 센다이,베갈타센다이,2,오이타,1,5,3,17,2,2,3,2,1,42,58,14,20,0,2,0,0
2024,383227,2024-11-10 14:00:00,일,트랜스코스모스 스타디움,V나가사키,5,에히메,2,19,7,26,6,6,9,0,2,50,50,9,10,0,0,0,0
2025,401456,2025-02-15 14:00:00,토,후지에다 종합운동장,후지에다,0,도쿠시마,2,11,2,8,2,1,5,1,1,56,44,12,12,0,1,0,0
2025,401457,2025-02-15 14:00:00,토,하와이언즈 스타디움 이와키,이와키FC,0,제프지바,2,19,3,3,3,9,1,0,0,49,51,11,17,0,2,0,0
2025,401458,2025-02-15 14:00:00,토,야마하,주빌로이와타,3,미토홀리호크,2,15,7,9,4,5,1,2,3,60,40,14,12,1,0,0,0
2025,401459,2025-02-15 14:00:00,토,지트 재활용 잉크 스타디움,반포레고후,1,R야마구치,0,11,3,11,3,2,4,2,1,50,50,9,12,0,1,0,0
2025,401460,2025-02-15 14:00:00,토,NACK5 오미야,오미야,2,야마가타,1,17,5,4,1,6,2,0,0,43,57,11,4,0,0,0,0
2025,401461,2025-02-15 14:00:00,토,도스 스타디움,사간도스,0,베갈타센다이,1,9,2,10,4,7,4,2,2,53,47,8,13,0,0,0,0
2025,401462,2025-02-15 19:00:00,토,트랜스코스모스 스타디움,V나가사키,3,롯소구마모토,2,24,8,12,5,11,3,0,1,58,42,8,4,1,1,0,0
2025,401463,2025-02-16 12:50:00,일,닌지니어,에히메,0,카탈레도야마,1,12,3,16,6,7,3,0,1,52,48,8,3,0,0,0,0
2025,401464,2025-02-16 13:10:00,일,스코어 영역,이마바리FC,0,B아키타,1,20,3,8,3,12,5,1,0,58,42,8,11,0,2,0,0
2025,401465,2025-02-16 14:00:00,일,쇼와 덴코 돔 오이타,오이타,2,삿포로,0,14,6,5,1,2,4,3,1,34,66,14,11,0,4,0,0
2025,401466,2025-02-22 14:00:00,토,후쿠다 덴시,제프지바,2,카탈레도야마,0,14,7,1,1,6,1,2,0,60,40,5,13,0,1,0,0
2025,401467,2025-02-22 14:00:00,토,야마하,주빌로이와타,1,사간도스,0,6,3,9,5,5,3,2,4,60,40,11,12,0,1,0,0
2025,401468,2025-02-22 14:00:00,토,NACK5 오미야,오미야,1,반포레고후,0,9,3,9,3,8,8,2,0,47,53,10,4,2,0,0,0
2025,401469,2025-02-23 13:00:00,일,에가오 겐코 스타디움,롯소구마모토,3,삿포로,0,16,4,12,4,7,6,1,2,47,53,11,7,0,0,0,0
2025,401470,2025-02-23 13:00:00,일,이신 미 라이프,R야마구치,2,V나가사키,2,5,3,14,9,2,7,1,0,36,64,6,6,1,0,0,0
2025,401471,2025-02-23 13:55:00,일,포카리 스웨트,도쿠시마,1,베갈타센다이,0,15,3,7,2,2,6,1,2,54,46,10,13,2,2,0,0
2025,401472,2025-02-23 14:00:00,일,스코어 영역,이마바리FC,0,후지에다,0,6,2,18,2,1,10,0,0,37,63,15,8,4,2,1,0
2025,401473,2025-02-23 14:00:00,일,K's 덴키 미토,미토홀리호크,1,야마가타,0,11,4,5,1,10,4,0,3,51,49,14,7,0,0,0,0
2025,401474,2025-02-23 14:00:00,일,쇼와 덴코 돔 오이타,오이타,0,이와키FC,0,10,2,6,1,3,2,1,3,54,46,10,12,0,2,0,0
2025,401475,2025-02-23 15:00:00,일,닌지니어,에히메,1,B아키타,2,6,3,12,2,1,8,1,1,57,43,6,13,0,0,0,0
2025,401476,2025-03-01 13:00:00,토,유르테크 센다이,베갈타센다이,2,오이타,0,7,2,10,2,0,4,3,0,49,51,10,11,1,2,0,0
2025,401477,2025-03-01 14:00:00,토,후쿠다 덴시,제프지바,3,야마가타,2,11,7,7,5,7,1,1,2,40,60,7,16,3,3,0,0
